"id","crop_id","crop_name","crop_reg_name","lang_id","cat_id","update_time_stamp"
"356","481","CAULIFLOWER","गोभी","1","2","2020-02-05 15:26:05"
"357","491","APPLE","सेब","1","2","2020-02-05 15:26:05"
"358","493","JAMUN","जामुन","1","2","2020-02-05 15:26:05"
"359","503","LIME","चूना","1","2","2020-02-05 15:26:05"
"360","511","GRAPES","अंगूर","1","2","2020-02-05 15:26:05"
"361","553","DOLICHOS BEAN / FIELD BEAN ","डोलिकोस बान","1","2","2020-02-05 15:26:05"
"362","554","SPINE GOURD","स्पाइन की चारपाई","1","2","2020-02-05 15:26:05"
"363","559","FRENCH BEAN","सेम की फली","1","2","2020-02-05 15:26:05"
"364","580","CHILLI","मिर्च","1","2","2020-02-05 15:26:05"
"365","583","VEGETABLE PEA","सब्जी पीईए","1","2","2020-02-05 15:26:05"
"366","600","SNAKE GOURD","चिचिण्डा","1","2","2020-02-05 15:26:05"
"367","613","STRAWBERRY","स्ट्रॉबेरी","1","2","2020-02-05 15:26:05"
"368","625","ARECANUT","सुपारी","1","2","2020-02-05 15:26:05"
"369","626","NECTARINE","नेक्टेरिने","1","2","2020-02-05 15:26:05"
"370","641","MANDARIN ORANGE","मंडारिन संतरे","1","2","2020-02-05 15:26:05"
"371","642","SWEET ORANGE","स्वेट ऑरेंज","1","2","2020-02-05 15:26:05"
"372","651","BANANA","केला","1","2","2020-02-05 15:26:05"
"373","667","APRICOT","खुबानी","1","2","2020-02-05 15:26:05"
"374","674","CINNAMON","दालचीनी","1","2","2020-02-05 15:26:05"
"375","676","SWEET POTATO","शकरकंद","1","2","2020-02-05 15:26:05"
"376","699","MUSHROOM","मशरूम","1","2","2020-02-05 15:26:05"
"377","711","ZUCCHINI","तुरई","1","2","2020-02-05 15:26:05"
"378","712","LETTUCE","सलाद","1","2","2020-02-05 15:26:05"
"379","715","CHERRY PEPPER","चेरी मिर्च","1","2","2020-02-05 15:26:05"
"380","724","GERBERA","जरबेरा","1","2","2020-02-05 15:26:05"
"381","725","GLADIOLUS","ग्लेडियोलस","1","2","2020-02-05 15:26:05"
"382","726","CYMBIDIUM","सिम्बिडियम","1","2","2020-02-05 15:26:05"
"383","730","POINTED GOURD (PARWAL)","पोस्टेड ग्रेड (परवल)","1","2","2020-02-05 15:26:05"
"384","734","AONLA","आँवला","1","2","2020-02-05 15:26:05"
"385","735","LILIUM","लिलियम","1","2","2020-02-05 15:26:05"
"386","736","AMARANTHUS","चौलाई","1","2","2020-02-05 15:26:05"
"387","749","BEETROOT","चुकंदर","1","2","2020-02-05 15:26:05"
"388","750","ANTHURIUM","एंथुरियम","1","2","2020-02-05 15:26:05"
"389","751","DRAGON FRUIT","ड्रैगन फल","1","2","2020-02-05 15:26:05"
"390","758","FORESTRY","वानिकी","1","2","2020-02-05 15:26:05"
"391","765","KINNOW","किन्नू","1","2","2020-02-05 15:26:05"
"392","809","FENUGREEK","मेंथी","1","2","2020-02-05 15:26:05"
"393","872","CARDAMOM","इलायची","1","2","2020-02-05 15:26:05"
"394","883","TURMERIC","हल्दी","1","2","2020-02-05 15:26:05"
"395","898","SPINACH","पालक","1","2","2020-02-05 15:26:05"
"396","899","CARISSA CARANDAS (KARONDHA)","कारिसा कारैंडस (करोंदा)","1","2","2020-02-05 15:26:05"
"397","900","SUNFLOWER","सूरजमुखी","1","1","2021-03-26 12:48:38"
"398","901","KOKUM","कोकुम","1","2","2020-02-05 15:26:05"
"399","902","PALM","पाम","1","2","2020-02-05 15:26:05"
"400","927","MUSKMELON","खरबूजा","1","2","2020-02-05 15:26:05"
"401","934","KNOL KHOL","क्नोल खोल","1","2","2020-02-05 15:26:05"
"402","2","BUFFALO","भेंस","1","3","2020-02-05 15:26:05"
"403","13","PIG","सूअर","1","3","2020-02-05 15:26:05"
"404","16","YAK","याक","1","3","2020-02-05 15:26:05"
"405","141","GOAT","बकरा","1","3","2020-02-05 15:26:05"
"406","182","MITHUN","मिथम","1","3","2020-02-05 15:26:05"
"407","241","SHEEP","भेड़","1","3","2020-02-05 15:26:05"
"408","575","RABBIT","खरगोश","1","3","2020-02-05 15:26:05"
"409","598","COW","गाय","1","3","2020-02-05 15:26:05"
"410","130","CARP","कार्प","1","4","2020-02-05 15:26:05"
"411","183","COMMON FISH","कॉमन्स फिश","1","4","2020-02-05 15:26:05"
"412","185","MAJOR CARP","प्रमुख फसल","1","4","2020-02-05 15:26:05"
"413","221","SWEET WATER FISH","मीठे पानी की मछली","1","4","2020-02-05 15:26:05"
"414","263","INDIAN MAJOR CARP","भारतीय प्रमुख कार्प","1","4","2020-02-05 15:26:05"
"415","315","COMMON RIVER FISH","आम नदी मछली","1","4","2020-02-05 15:26:05"
"416","318","INLAND","अंतर्देशीय","1","4","2020-02-05 15:26:05"
"417","340","FRESH WATER","ताजा पानी","1","4","2020-02-05 15:26:05"
"418","450","CATLA","कतला","1","4","2020-02-05 15:26:05"
"419","451","ROHU","रोहू","1","4","2020-02-05 15:26:05"
"420","452","MRIGAL","मृगल","1","4","2020-02-05 15:26:05"
"421","453","GRASS CARP","ग्रास कार्प","1","4","2020-02-05 15:26:05"
"422","454","LABEO BATA","लाबेआ बाटा","1","4","2020-02-05 15:26:05"
"423","455","LABEO CALBASU","लेबियो कैलबसु","1","4","2020-02-05 15:26:05"
"424","457","COMMON CARP","आम सीएआरपी","1","4","2020-02-05 15:26:05"
"425","459","PUTHI","पूठि","1","4","2020-02-05 15:26:05"
"426","486","INDIGENOUS MAJOR CARP","स्वदेशी प्रमुख कार्प","1","4","2020-02-05 15:26:05"
"427","487","EXOTIC CARP","विदेशी कार्प","1","4","2020-02-05 15:26:05"
"428","702","BHETKI","भेटकी","1","4","2020-02-05 15:26:05"
"429","797","ORNAMENTAL FISH","सजावटी मछली","1","4","2020-02-05 15:26:05"
"430","4","CHICKEN","मुर्गी","1","5","2020-02-05 15:26:05"
"431","10","HEN","मुर्गी","1","5","2020-02-05 15:26:05"
"432","191","DUCK","बत्तख","1","5","2020-02-05 15:26:05"
"433","308","BIRD","चिड़िया","1","5","2020-02-05 15:26:05"
"434","385","LAYER","परत","1","5","2020-02-05 15:26:05"
"435","418","COCK","मुर्गा","1","5","2020-02-05 15:26:05"
"436","468","BREEDER","ब्रीडर","1","5","2020-02-05 15:26:05"
"437","470","KADAKNATH","कड़क नाथ","1","5","2020-02-05 15:26:05"
"438","471","GIRIRAJA","गिरिराज","1","5","2020-02-05 15:26:05"
"439","472","LEGHORN","लेग्गोर्न","1","5","2020-02-05 15:26:05"
"440","628","FOWL","पक्षी","1","5","2020-02-05 15:26:05"
"441","743","CHICK","चूज़ा","1","5","2020-09-25 15:38:06"
"442","11","LAND PREPARATION","भूमि की तैयारी","1","6","2020-02-05 15:26:05"
"443","170","SALINITY","खारापन","1","6","2020-02-05 15:26:05"
"444","257","RAIN WATER HARVESTING","बारिश के पानी का संग्रहण","1","6","2020-02-05 15:26:05"
"445","258","WATER HARVESTING","जल संचयन","1","6","2020-02-05 15:26:05"
"446","321","SOIL TESTING","मिट्टी परीक्षण","1","6","2020-02-05 15:26:05"
"447","510","GENERAL ADVICE","सामान्य सलाह","1","6","2020-02-05 15:26:05"
"448","573","INTERCULTURE","अंतर संस्कृति","1","6","2020-02-05 15:26:05"
"449","609","PLANT PROTECTION","पौध - संरक्षण","1","6","2020-02-05 15:26:05"
"450","757","PADDY TRANSPLANTING","पैडी ट्रांसप्लांटिंग","1","6","2020-02-05 15:26:05"
"451","781","AGRI FIELD","कृषि क्षेत्र","1","6","2020-02-05 15:26:05"
"452","933","HOME SCIENCE","गृह विज्ञान","1","6","2020-02-05 15:26:05"
"453","938","AGRIL ENGINEERING","एग्रील इंजीनियरिंग","1","6","2020-02-05 15:26:05"
"454","848","MULBERRY","शहतूत","1","7","2020-02-05 15:26:05"
"455","850","TASAR","तसर","1","7","2020-02-05 15:26:05"
"456","946","Asparagus",,"1","2","2020-02-05 15:26:05"
"457","945","Buckwheat",,"1","1","2020-02-05 15:26:05"
"458","956","Camel","ऊंट","1","3","2020-02-05 15:26:05"
"459","953","Date Palm","खजूर","1","2","2020-02-05 15:26:05"
"460","948","Drumstick","सहजन ","1","2","2020-02-05 15:26:05"
"461","941","Faba bean/ Broad bean","बाकला","1","2","2020-02-05 15:26:05"
"462","939","GARDEN PEA","मटर","1","2","2020-02-05 15:26:05"
"463","944","Indian round gourd (Tinda)","गोल लौकी","1","2","2020-02-05 15:26:05"
"464","951","Lupins","लुपीण","1","1","2020-02-05 15:26:05"
"465","943","Monkey fruit/ Monkey Jack","बड़हर","1","2","2020-02-05 15:26:05"
"466","955","Oat","जई","1","1","2020-02-05 15:26:05"
"467","952","Psyllium",,"1","2","2020-02-05 15:26:05"
"468","949","Rhubarb/Pie plant","रूबर्ब","1","2","2020-02-05 15:26:05"
"469","942","Rosselle ",,"1","2","2020-02-05 15:26:05"
"470","947","Winged bean","विंग बीन","1","2","2020-02-05 15:26:05"
"471","26","BARLEY","బార్లీ","3","1","2020-02-05 15:26:05"
"472","36","CASTOR","కాస్టర్","3","1","2020-02-05 15:26:05"
"473","48","CUMIN","జీలకర్ర","3","2","2023-05-25 13:09:08"
"474","50","DIOSCOREA","డియోస్కోరియా ","3","2","2023-05-25 13:10:08"
"475","54","GINGELLY","గింజెల్లి","3","1","2020-02-05 15:26:05"
"476","62","JUTE","జ్యూట్","3","1","2020-02-05 15:26:05"
"477","74","MUSTARD","ఆవాలు","3","1","2020-02-05 15:26:05"
"478","93","RICE","వరి","3","1","2021-06-04 16:31:52"
"479","94","RIDGE GOURD","రిడ్జ్ గోర్డ్","3","2","2023-05-25 13:15:38"
"480","95","RUBBER","రబ్బరు","3","1","2020-02-05 15:26:05"
"481","107","RAPESEED","రాప్ విత్తన","3","1","2020-02-05 15:26:05"
"482","110","WHEAT","గోధుమ","3","1","2020-02-05 15:26:05"
"483","111","CHICK PEA","
చిక్ బఠానీ","3","1","2020-10-23 15:21:33"
"484","116","FOXTAIL MILLET","ఫోక్స్‌టైల్ మిల్లెట్","3","1","2020-02-05 15:26:05"
"485","119","POTATO","బంగాళాదుంప","3","2","2020-09-25 16:54:05"
"486","159","GROUNDNUT","వేరుశనగ","3","1","2020-02-05 15:26:05"
"487","163","TOBACCO","పొగాకు","3","1","2020-02-05 15:26:05"
"488","197","PIGEON PEA (RED GRAM/ARHAR)","కంది","3","1","2020-10-16 16:10:31"
"489","217","NIGER","నైజర్","3","1","2020-02-05 15:26:05"
"490","260","SAFFLOWER","కుసుంభ","3","1","2020-02-05 15:26:05"
"491","305","BLACK GRAM","బ్లాక్ గ్రామ్","3","1","2020-02-05 15:26:05"
"492","307","LUCERNE","లూసర్న్","3","1","2020-02-05 15:26:05"
"493","326","GINGER","అల్లం","3","2","2023-05-25 13:11:50"
"494","344","KODO MILLET","KODO MILLET","3","1","2020-02-05 15:26:05"
"495","353","RADISH","ముల్లంగి","3","2","2023-05-25 13:14:59"
"496","356","TOMATO","టమోటా","3","2","2021-07-13 16:53:32"
"497","358","CUCUMBER","దోసకాయ","3","2","2023-05-25 13:07:55"
"498","362","CHRYSANTHEMUM","క్రిసాన్తిమం","3","2","2023-05-25 13:03:21"
"499","363","CROSSANDRA","క్రొస్సన్ద్ర","3","2","2023-05-25 13:07:17"
"500","365","JASMINE","మల్లె","3","2","2023-05-25 13:13:01"
"501","366","SWEET CORN","తీపి మొక్కజొన్న","3","1","2020-02-05 15:26:05"
"502","381","MESTA","గోంగూర","3","1","2020-02-05 15:26:05"
"503","391","LITTLE MILLET (KUTKI)","లిటిల్ మిల్లెట్ (కుట్కి)","3","1","2020-02-05 15:26:05"
"504","396","SESAME (GINGELLY/TIL)","నువ్వులు ","3","1","2020-02-05 15:26:05"
"505","423","OKRA/ LADYFINGER","ఓక్రా","3","2","2022-10-28 11:58:19"
"506","425","GARLIC","వెల్లుల్లి","3","2","2023-05-25 13:11:03"
"507","427","CORIANDER","కొత్తిమీర","3","2","2023-05-25 13:06:32"
"508","429","BROWN TOP MILLET","బ్రౌన్ టాప్ మిల్లెట్","3","1","2020-02-05 15:26:05"
"509","474","SOYABEAN","సోయాబీన్","3","1","2020-02-05 15:26:05"
"510","494","BLACK GOLD / CHARCOAL","నల్ల బంగారు","3","1","2020-02-05 15:26:05"
"511","500","COARSE GRAIN","ముతక ధాన్యం","3","1","2020-02-05 15:26:05"
"512","505","BARNYARD MILLET","బార్న్యార్డ్ మిల్లెట్","3","1","2020-02-05 15:26:05"
"513","506","FINGER MILLET","ఫింగర్ మిల్లెట్","3","1","2020-02-05 15:26:05"
"514","507","KIDNEY BEANS/ RAJMA","కిడ్నీ బీన్స్ / రాజ్మా","3","1","2020-02-05 15:26:05"
"515","512","PRE MONSOON PREPARATION","ప్రీ మాన్సూన్ తయారీ","3","1","2020-02-05 15:26:05"
"516","530","AMARANTH","అమర్నాధ్","3","1","2020-02-05 15:26:05"
"517","548","GREEN GRAM","గ్రీన్ గ్రామ్","3","1","2020-02-05 15:26:05"
"518","551","LENTIL","కాయధాన్యాల","3","1","2020-02-05 15:26:05"
"519","555","COTTON","ప్రత్తి","3","1","2020-02-05 15:26:05"
"520","592","FODDER MAIZE","పశుగ్రాసం మేజ్","3","1","2020-02-05 15:26:05"
"521","608","RYE","RYE","3","1","2020-02-05 15:26:05"
"522","640","CITRUS","సిట్రస్","3","1","2020-02-05 15:26:05"
"523","684","CLUSTER BEAN/ GUAR","గార్","3","1","2020-02-05 15:26:05"
"524","689","NAPIER BAJRA","నేపియర్ బజ్రా","3","1","2020-02-05 15:26:05"
"525","690","PEARL MILLET","పెర్ల్ మిల్లెట్","3","1","2020-02-05 15:26:05"
"526","694","DAINCHA","దయించ","3","1","2020-02-05 15:26:05"
"527","696","BARSEEM","బర్సెఎం","3","1","2020-02-05 15:26:05"
"528","704","FIELD PEA","ఫీల్డ్ పీఏ","3","1","2020-02-05 15:26:05"
"529","733","NUTMEG","జాజికాయ","3","1","2020-02-05 15:26:05"
"530","742","FOXNUT (MAKHANA)","ఫాక్స్నట్ (మఖానా)","3","1","2020-02-05 15:26:05"
"531","762","LAC","లక్క","3","1","2020-02-05 15:26:05"
"532","764","CARROT","ప్రతిఫలం","3","2","2023-05-25 13:02:34"
"533","789","HORSE GRAM","హార్స్ గ్రామ్","3","1","2020-02-05 15:26:05"
"534","790","TABLE PEA","టేబుల్ పీఏ","3","1","2020-02-05 15:26:05"
"535","795","MAIZE","మైజ్","3","1","2020-02-05 15:26:05"
"536","840","FODDER SORGHUM","పశుగ్రాసం జొన్న","3","1","2020-02-05 15:26:05"
"537","866","CASHEW","జీడిపప్పు","3","2","2022-10-28 11:59:07"
"538","867","MOTH BEAN","చిమ్మట బీన్","3","1","2020-02-05 15:26:05"
"539","940","CABBAGE","క్యాబేజీని","3","2","2020-02-05 15:26:05"
"540","921","SORGHUM (JOWAR/GREAT MILLET)","జొన్న (జోవర్ / గ్రేట్ మిల్లెట్)","3","1","2020-02-05 15:26:05"
"541","18","BAMBOO","వెదురు","3","2","2020-02-05 15:26:05"
"542","19","ALSTROEMERIA","అల్స్ట్రోఎంఏరియా","3","2","2020-02-05 15:26:05"
"543","22","ARROW ROOT","బాణం రూట్","3","2","2020-02-05 15:26:05"
"544","28","BLACK PEPPER","నల్ల మిరియాలు","3","2","2020-02-05 15:26:05"
"545","30","ACID LIME","ఆమ్ల సున్నం","3","2","2020-02-05 15:26:05"
"546","32","BRINJAL","వంకాయలు","3","2","2020-02-05 15:26:05"
"547","33","BROCCOLI","బ్రోకలీ","3","2","2020-02-05 15:26:05"
"548","41","COCONUT","కొబ్బరి","3","2","2020-02-05 15:26:05"
"549","42","COLOCASIA/ TARO","చేమగడ్డ","3","2","2020-02-05 15:26:05"
"550","49","CUSTARD APPLE","సీతాఫలం","3","2","2020-02-05 15:26:05"
"551","61","JACK FRUIT","జాక్ ఫ్రూట్","3","2","2020-02-05 15:26:05"
"552","64","KIWI","కివి","3","2","2020-02-05 15:26:05"
"553","68","LEMON","నిమ్మకాయ","3","2","2020-02-05 15:26:05"
"554","69","LITCHI","లీచీ","3","2","2020-02-05 15:26:05"
"555","70","LINSEED","లిన్సీడ్","3","2","2020-02-05 15:26:05"
"556","73","MANGO","మావిడి","3","2","2020-02-05 15:26:05"
"557","75","NAGA KING CHILLI","నాగ కింగ్ చిల్లి","3","2","2020-02-05 15:26:05"
"558","78","ONION","ఉల్లిపాయ","3","2","2020-02-05 15:26:05"
"559","86","POMEGRANATE","దానిమ్మ","3","2","2020-02-05 15:26:05"
"560","88","PUMPKIN","గుమ్మడికాయ","3","2","2020-02-05 15:26:05"
"561","97","SAPOTA","సపోటా","3","2","2020-02-05 15:26:05"
"562","100","SPONGE GOURD","స్పాంగ్ గోర్డ్","3","2","2020-02-05 15:26:05"
"563","101","SUGAR BEET","సుగర్ బీట్","3","2","2020-02-05 15:26:05"
"564","109","WATER MELON","వాటర్ మెలోన్","3","2","2020-02-05 15:26:05"
"565","115","ORANGE","నారింజ","3","2","2020-02-05 15:26:05"
"566","137","PAPAYA","బొప్పాయి","3","2","2020-02-05 15:26:05"
"567","156","BASELLA","బాసెల్ల","3","2","2020-02-05 15:26:05"
"568","180","PINEAPPLE","అనాస పండు","3","2","2020-02-05 15:26:05"
"569","184","CAPSICUM","కాప్సికం","3","2","2020-02-05 15:26:05"
"570","188","COWPEA/ LOBIA","లెగ్యుమినాసే","3","2","2020-02-05 15:26:05"
"571","195","GUAVA","జామ","3","2","2020-02-05 15:26:05"
"572","206","BOTTLE  GOURD","బాటిల్ గోర్డ్","3","2","2020-02-05 15:26:05"
"573","233","PLUM","ప్లం","3","2","2020-02-05 15:26:05"
"574","236","PEAR","పియర్","3","2","2020-02-05 15:26:05"
"575","237","PEACH","పీచు","3","2","2020-02-05 15:26:05"
"576","238","PASSION FRUIT","తపన ఫలం","3","2","2020-02-05 15:26:05"
"577","335","VEGETABLE CHILLI","వెజిటబుల్ చిల్లి","3","2","2020-02-05 15:26:05"
"578","371","TAPIOCA","కర్రపెండలం","3","2","2020-02-05 15:26:05"
"579","375","BEETELVINE","BEETELVINE","3","2","2020-02-05 15:26:05"
"580","401","CURRY LEAVES","క్యూరీ వదిలివేస్తుంది","3","2","2020-02-05 15:26:05"
"581","403","YAM","యమ","3","2","2020-02-05 15:26:05"
"582","424","SUGARCANE","చెరుకుగడ","3","1","2020-02-05 15:26:05"
"583","432","COFFEE","కాఫీ","3","2","2020-02-05 15:26:05"
"584","435","BER","బేర్","3","2","2020-02-05 15:26:05"
"585","437","COCCINIA","కాసిని","3","2","2020-02-05 15:26:05"
"586","448","BITTER GOURD","బిట్టర్ గార్డ్","3","2","2021-04-06 16:04:46"
"587","461","TEA","తేనీరు","3","2","2020-02-05 15:26:05"
"588","463","VEGETABLE CORIANDER","వెజిటబుల్ కొరిండర్","3","2","2020-02-05 15:26:05"
"589","473","MARIGOLD","బంతి","3","2","2020-02-05 15:26:05"
"590","479","VEGETABLE PAPAYA","వెజిటబుల్ పాపయ్య","3","2","2020-02-05 15:26:05"
"591","481","CAULIFLOWER","కాలీఫ్లవర్","3","2","2020-02-05 15:26:05"
"592","491","APPLE","ఆపిల్","3","2","2020-02-05 15:26:05"
"593","493","JAMUN","జామ","3","2","2020-02-05 15:26:05"
"594","503","LIME","నిమ్మ","3","2","2020-02-05 15:26:05"
"595","511","GRAPES","ద్రాక్షలు","3","2","2020-02-05 15:26:05"
"596","553","DOLICHOS BEAN / FIELD BEAN ","ఫీల్డ్ బీన్","3","2","2020-02-05 15:26:05"
"597","554","SPINE GOURD","వెన్నెముక","3","2","2020-02-05 15:26:05"
"598","559","FRENCH BEAN","ఫ్రెంచి బీన్","3","2","2020-02-05 15:26:05"
"599","580","CHILLI","మిరప","3","2","2020-02-05 15:26:05"
"600","583","VEGETABLE PEA","వెజిటబుల్ పీఏ","3","2","2020-02-05 15:26:05"
